ID,category,page,word,variant,cohort,gender,location,location_code,uid,audio,Maincategory,Subcategory,Pagetitle,Pagenumber
723,5,84,Heidelbeere,Beri,alt,M,Reckingen VS,VS04,DRXU,084_Heidelbeere_Beri_alt_M_Reckingen_VS04_DRXU.flac,Wortschatz,Essen und Trinken,Heidelbeere,84
724,5,94,Käsekruste,Croûton,alt,W,Münchenbuchsee BE,BE18,FAHE,094_Käsekruste_Croûton_alt_W_Münchenbuchsee_BE18_FAHE.flac,Wortschatz,Essen und Trinken,Käsekruste,94
725,18,322,Mirjams Hut,ar a der Mirjams Huet,alt,M,Schwarzenburg BE,BE21,QZDY,322_Mirjams_Hut_ar_a_der_Mirjams_Huet_alt_M_Schwarzenburg_BE21_QZDY.flac,Grammatik,Satzbau,Mirjams Hut,322
726,5,96,Brotanschnitt,Scherbli±,jung,M,Muotathal SZ,SZ03,FJJI,096_Brotanschnitt_Scherbli-_jung_M_Muotathal_SZ03_FJJI.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
727,5,96,Brotanschnitt,Gupf±,jung,M,St. Gallen SG,SG10,YIKI,096_Brotanschnitt_Gupf-_jung_M_St._Gallen_SG10_YIKI.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
728,23,362,Vergleichstext,Lesesprache,jung,W,St. Gallen SG,SG10,UGGO,362_Vergleichstext_Lesesprache_jung_W_St._Gallen_SG10_UGGO.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
729,7,136,plaudern,schnure,jung,M,Hospental UR,UR02,BDGM,136_plaudern_schnure_jung_M_Hospental_UR02_BDGM.flac,Wortschatz,Gesellschaft,plaudern,136
730,7,138,Taschentuch,Schnu(u)zlumpe,alt,W,Düdingen FR,FR01,LOHZ,138_Taschentuch_Schnu(u)zlumpe_alt_W_Düdingen_FR01_LOHZ.flac,Wortschatz,Gesellschaft,Taschentuch,138
731,6,116,Schnupfen,Schnüderi,jung,W,Escholzmatt LU,LU01,XPMD,116_Schnupfen_Schnüderi_jung_W_Escholzmatt_LU01_XPMD.flac,Wortschatz,Mensch,Schnupfen,116
732,23,362,Vergleichstext,Lesesprache,alt,W,Obersaxen GR,GR05,AKVO,362_Vergleichstext_Lesesprache_alt_W_Obersaxen_GR05_AKVO.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
733,23,362,Vergleichstext,Lesesprache,jung,W,Gurmels FR,FR03,BRVU,362_Vergleichstext_Lesesprache_jung_W_Gurmels_FR03_BRVU.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
734,14,278,Bett Plural,Bette,jung,M,Appenzell AI,AI01,VRST,278_Bett_Plural_Bette_jung_M_Appenzell_AI01_VRST.flac,Grammatik,Substantiv,Bett Plural,278
735,7,132,kneifen,chlempe,alt,W,Adelboden BE,BE02,MBKO,132_kneifen_chlempe_alt_W_Adelboden_BE02_MBKO.flac,Wortschatz,Gesellschaft,kneifen,132
736,9,192,heuen,oi oü,jung,W,Spreitenbach AG,AG09,KPHL,192_heuen_oi_oü_jung_W_Spreitenbach_AG09_KPHL.flac,Lautung,Vokale,heuen,192
737,6,118,urinieren,brünzle,alt,W,Mels SG,SG06,PCJF,118_urinieren_brünzle_alt_W_Mels_SG06_PCJF.flac,Wortschatz,Mensch,urinieren,118
738,6,118,urinieren,zible,alt,M,Sumiswald BE,BE22,FXKN,118_urinieren_zible_alt_M_Sumiswald_BE22_FXKN.flac,Wortschatz,Mensch,urinieren,118
739,13,256,ich komme,chume,jung,W,Sumiswald BE,BE22,BLZL,256_ich_komme_chume_jung_W_Sumiswald_BE22_BLZL.flac,Grammatik,Verb,ich komme,256
740,14,286,Bernerin,Bärneri,alt,W,Bauma + Saland ZH,ZH01,LMVO,286_Bernerin_Bärneri_alt_W_Bauma___Saland_ZH01_LMVO.flac,Grammatik,Substantiv,Bernerin,286
741,5,102,Schokolade,die Schoggi,alt,W,Winterthur ZH,ZH06,UMFL,102_Schokolade_die_Schoggi_alt_W_Winterthur_ZH06_UMFL.flac,Wortschatz,Essen und Trinken,Schokolade,102
742,0,252,Sprechgeschwindigkeit,schnell,jung,W,Maur ZH,ZH04,CXMM,252_Sprechgeschwindigkeit_schnell_jung_W_Maur_ZH04_CXMM.flac,,,Sprechgeschwindigkeit,252
743,10,232,finden,n,jung,W,Düdingen FR,FR01,VHUA,232_finden_n_jung_W_Düdingen_FR01_VHUA.flac,Lautung,Konsonanten,finden,232
744,7,124,Glasmurmeln,Bolei,alt,M,Solothurn SO,SO04,MAQI,124_Glasmurmeln_Bolei_alt_M_Solothurn_SO04_MAQI.flac,Wortschatz,Gesellschaft,Glasmurmeln,124
745,13,262,haben (Plural),hei(n) heit heint,alt,W,Zermatt VS,VS11,IJMG,262_haben_(Plural)_hei(n)_heit_heint_alt_W_Zermatt_VS11_IJMG.flac,Grammatik,Verb,haben (Plural),262
746,4,60,Löwenzahn,Ringelblueme,alt,W,Menziken AG,AG06,BOUD,060_Löwenzahn_Ringelblueme_alt_W_Menziken_AG06_BOUD.flac,Wortschatz,Haus und Garten,Löwenzahn,60
747,3,46,Küken,Püti,alt,M,Saanen-Gstaad BE,BE20,FRBT,046_Küken_Püti_alt_M_Saanen-Gstaad_BE20_FRBT.flac,Wortschatz,Tier,Küken,46
748,13,266,"tragen, getragen","traage, gitreit",alt,W,Schmitten GR,GR07,YLOG,"266_tragen,_getragen_traage,_gitreit_alt_W_Schmitten_GR07_YLOG.flac",Grammatik,Verb,"tragen, getragen",266
749,9,170,Eis (Vokal),ìj ei,alt,W,Engelberg OW,OW01,AGAO,170_Eis_(Vokal)_ìj_ei_alt_W_Engelberg_OW01_AGAO.flac,Lautung,Vokale,Eis (Vokal),170
750,10,218,Tanne (Geminate),n,jung,W,Fischingen TG,TG03,NMCH,218_Tanne_(Geminate)_n_jung_W_Fischingen_TG03_NMCH.flac,Lautung,Konsonanten,Tanne (Geminate),218
751,20,344,Grussformeln (abends),Grüessech,jung,W,Sumiswald BE,BE22,BLZL,344_Grussformeln_(abends)_Grüessech_jung_W_Sumiswald_BE22_BLZL.flac,Sprache im Alltag,Grussformeln,Grussformeln (abends),344
752,4,62,begiessen,bschitte,jung,W,Visp VS,VS10,CICD,062_begiessen_bschitte_jung_W_Visp_VS10_CICD.flac,Wortschatz,Haus und Garten,begiessen,62
753,23,362,Vergleichstext,Lesesprache,alt,W,Oberägeri ZG,ZG01,GAZV,362_Vergleichstext_Lesesprache_alt_W_Oberägeri_ZG01_GAZV.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
754,6,110,Quetschfleck,Blaumo(o)se±,alt,M,Schwyz SZ,SZ04,KORE,110_Quetschfleck_Blaumo(o)se-_alt_M_Schwyz_SZ04_KORE.flac,Wortschatz,Mensch,Quetschfleck,110
755,3,52,Eidechse,Chläbtüechtschi,alt,W,Bosco Gurin TI,TI01,GJCI,052_Eidechse_Chläbtüechtschi_alt_W_Bosco_Gurin_TI01_GJCI.flac,Wortschatz,Tier,Eidechse,52
756,9,186,Geiss,ìì,alt,M,Adelboden BE,BE02,BGTK,186_Geiss_ìì_alt_M_Adelboden_BE02_BGTK.flac,Lautung,Vokale,Geiss,186
757,6,112,Dutt,Gigg,alt,W,Obersaxen GR,GR05,AKVO,112_Dutt_Gigg_alt_W_Obersaxen_GR05_AKVO.flac,Wortschatz,Mensch,Dutt,112
758,5,98,Butter,Britschi,jung,M,Obersaxen GR,GR05,BYRJ,098_Butter_Britschi_jung_M_Obersaxen_GR05_BYRJ.flac,Wortschatz,Essen und Trinken,Butter,98
759,13,262,haben (Plural),hew he(i)t hein,alt,W,Bosco Gurin TI,TI01,GJCI,262_haben_(Plural)_hew_he(i)t_hein_alt_W_Bosco_Gurin_TI01_GJCI.flac,Grammatik,Verb,haben (Plural),262
760,6,112,Dutt,Chignon,jung,W,Bosco Gurin TI,TI01,FVIK,112_Dutt_Chignon_jung_W_Bosco_Gurin_TI01_FVIK.flac,Wortschatz,Mensch,Dutt,112
761,23,362,Vergleichstext,Lesesprache,jung,M,Luzern LU,LU02,FNUF,362_Vergleichstext_Lesesprache_jung_M_Luzern_LU02_FNUF.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
762,13,256,ich komme,chu,jung,W,Bosco Gurin TI,TI01,FVIK,256_ich_komme_chu_jung_W_Bosco_Gurin_TI01_FVIK.flac,Grammatik,Verb,ich komme,256
763,3,58,Schmetterling,Pipolder,jung,M,Mels SG,SG06,HGYK,058_Schmetterling_Pipolder_jung_M_Mels_SG06_HGYK.flac,Wortschatz,Tier,Schmetterling,58
764,7,124,Glasmurmeln,Chrückerli,jung,W,Gelterkinden BL,BL02,OWGL,124_Glasmurmeln_Chrückerli_jung_W_Gelterkinden_BL02_OWGL.flac,Wortschatz,Gesellschaft,Glasmurmeln,124
765,10,240,trinken,tringge,alt,W,Glarus GL,GL02,BDOI,240_trinken_tringge_alt_W_Glarus_GL02_BDOI.flac,Lautung,Konsonanten,trinken,240
766,9,158,Küche,u,jung,M,Bülach ZH,ZH02,HPNB,158_Küche_u_jung_M_Bülach_ZH02_HPNB.flac,Lautung,Vokale,Küche,158
767,4,62,begiessen,giesse,jung,W,Bettlach SO,SO01,DSMR,062_begiessen_giesse_jung_W_Bettlach_SO01_DSMR.flac,Wortschatz,Haus und Garten,begiessen,62
768,7,140,Schlittschuh laufen,schlööfle,alt,W,Blumenstein BE,BE05,TFBR,140_Schlittschuh_laufen_schlööfle_alt_W_Blumenstein_BE05_TFBR.flac,Wortschatz,Gesellschaft,Schlittschuh laufen,140
769,14,274,Tanne Plural,Tanna Tanni,alt,M,Lauterbrunnen BE,BE16,HZVF,274_Tanne_Plural_Tanna_Tanni_alt_M_Lauterbrunnen_BE16_HZVF.flac,Grammatik,Substantiv,Tanne Plural,274
770,9,172,Brot,oe,alt,W,Oberriet SG,SG07,BTKD,172_Brot_oe_alt_W_Oberriet_SG07_BTKD.flac,Lautung,Vokale,Brot,172
771,9,178,schneien,äi ai,jung,W,Weinfelden TG,TG06,ZHR,178_schneien_äi_ai_jung_W_Weinfelden_TG06_ZHR.flac,Lautung,Vokale,schneien,178
772,13,262,haben (Plural),hönd hönd hönd,alt,W,Ermatingen TG,TG02,AHQM,262_haben_(Plural)_hönd_hönd_hönd_alt_W_Ermatingen_TG02_AHQM.flac,Grammatik,Verb,haben (Plural),262
773,4,76,Schublade,Tricka,alt,M,Zermatt VS,VS11,KHMQ,076_Schublade_Tricka_alt_M_Zermatt_VS11_KHMQ.flac,Wortschatz,Haus und Garten,Schublade,76
774,4,78,Sofa,Gusch,jung,W,Reigoldswil BL,BL05,WVTO,078_Sofa_Gusch_jung_W_Reigoldswil_BL05_WVTO.flac,Wortschatz,Haus und Garten,Sofa,78
775,23,362,Vergleichstext,Lesesprache,alt,W,Ins BE,BE12,BFHL,362_Vergleichstext_Lesesprache_alt_W_Ins_BE12_BFHL.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
776,13,270,bekommen,i krieg(e),jung,M,Schmitten GR,GR07,QVXX,270_bekommen_i_krieg(e)_jung_M_Schmitten_GR07_QVXX.flac,Grammatik,Verb,bekommen,270
777,5,100,Bonbon,Guezi,jung,M,Düdingen FR,FR01,VSXG,100_Bonbon_Guezi_jung_M_Düdingen_FR01_VSXG.flac,Wortschatz,Essen und Trinken,Bonbon,100
778,6,108,Sommersprossen,Himeschiss,alt,W,Vättis SG,SG11,CBHV,108_Sommersprossen_Himeschiss_alt_W_Vättis_SG11_CBHV.flac,Wortschatz,Mensch,Sommersprossen,108
779,23,362,Vergleichstext,Lesesprache,jung,W,Schänis SG,SG09,ORZO,362_Vergleichstext_Lesesprache_jung_W_Schänis_SG09_ORZO.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
780,4,78,Sofa,Ruebett(li),alt,W,Grindelwald BE,BE10,KCUO,078_Sofa_Ruebett(li)_alt_W_Grindelwald_BE10_KCUO.flac,Wortschatz,Haus und Garten,Sofa,78
781,5,100,Bonbon,Züggi,alt,W,Glarus GL,GL02,BDOI,100_Bonbon_Züggi_alt_W_Glarus_GL02_BDOI.flac,Wortschatz,Essen und Trinken,Bonbon,100
782,23,362,Vergleichstext,Lesesprache,alt,W,Rafz ZH,ZH05,IJQQ,362_Vergleichstext_Lesesprache_alt_W_Rafz_ZH05_IJQQ.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
783,17,308,Coop,das,jung,M,Thun BE,BE23,HMXR,308_Coop_das_jung_M_Thun_BE23_HMXR.flac,Grammatik,Genus,Coop,308
784,4,60,Löwenzahn,Milchblueme,alt,W,Eschenbach SG,SG03,LEJJ,060_Löwenzahn_Milchblueme_alt_W_Eschenbach_SG03_LEJJ.flac,Wortschatz,Haus und Garten,Löwenzahn,60
785,23,362,Vergleichstext,Lesesprache,alt,W,Zermatt VS,VS11,IJMG,362_Vergleichstext_Lesesprache_alt_W_Zermatt_VS11_IJMG.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
786,5,84,Heidelbeere,Höibe(e)ri,alt,W,Sursee LU,LU04,GOQI,084_Heidelbeere_Höibe(e)ri_alt_W_Sursee_LU04_GOQI.flac,Wortschatz,Essen und Trinken,Heidelbeere,84
787,3,48,Kater,Bure,alt,M,Jaun FR,FR04,MRDQ,048_Kater_Bure_alt_M_Jaun_FR04_MRDQ.flac,Wortschatz,Tier,Kater,48
788,23,362,Vergleichstext,Lesesprache,jung,W,Weggis LU,LU05,EPQP,362_Vergleichstext_Lesesprache_jung_W_Weggis_LU05_EPQP.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
789,13,266,"tragen, getragen","traage, trììt",alt,M,Schwarzenburg BE,BE21,QZDY,"266_tragen,_getragen_traage,_trììt_alt_M_Schwarzenburg_BE21_QZDY.flac",Grammatik,Verb,"tragen, getragen",266
790,3,56,Heuschrecke,Mattegumper,alt,M,Laufen BL,BL03,HBBQ,056_Heuschrecke_Mattegumper_alt_M_Laufen_BL03_HBBQ.flac,Wortschatz,Tier,Heuschrecke,56
791,23,362,Vergleichstext,Lesesprache,jung,W,Langnau BE,BE15,LEGF,362_Vergleichstext_Lesesprache_jung_W_Langnau_BE15_LEGF.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
792,13,264,sein (Plural),sönd sönd sönd,alt,M,Appenzell AI,AI01,VJUZ,264_sein_(Plural)_sönd_sönd_sönd_alt_M_Appenzell_AI01_VJUZ.flac,Grammatik,Verb,sein (Plural),264
793,4,64,Giesskanne,Wasserchanne,alt,M,Bosco Gurin TI,TI01,YDSB,064_Giesskanne_Wasserchanne_alt_M_Bosco_Gurin_TI01_YDSB.flac,Wortschatz,Haus und Garten,Giesskanne,64
794,16,298,ich,ig bi(n) ig pi(n),alt,W,Niederbipp BE,BE19,FVTU,298_ich_ig_bi(n)_ig_pi(n)_alt_W_Niederbipp_BE19_FVTU.flac,Grammatik,Pronomen,ich,298
795,5,100,Bonbon,Zückerli Züggerli,alt,W,Schiers GR,GR06,ORWP,100_Bonbon_Zückerli_Züggerli_alt_W_Schiers_GR06_ORWP.flac,Wortschatz,Essen und Trinken,Bonbon,100
796,9,170,Eis (Vokal),i,jung,M,Linthal-Auen GL,GL01,ZAHZ,170_Eis_(Vokal)_i_jung_M_Linthal-Auen_GL01_ZAHZ.flac,Lautung,Vokale,Eis (Vokal),170
797,18,332,Lass ihn gehen,la ne gaa±,jung,W,Frauenfeld TG,TG04,ZUYN,332_Lass_ihn_gehen_la_ne_gaa-_jung_W_Frauenfeld_TG04_ZUYN.flac,Grammatik,Satzbau,Lass ihn gehen,332
798,4,66,Pfütze,Gumpe,alt,M,Schmitten GR,GR07,WNIY,066_Pfütze_Gumpe_alt_M_Schmitten_GR07_WNIY.flac,Wortschatz,Haus und Garten,Pfütze,66
799,11,248,Militär,MIlitär,alt,M,Saas-Grund VS,VS05,AMHY,248_Militär_MIlitär_alt_M_Saas-Grund_VS05_AMHY.flac,Lautung,Prosodie,Militär,248
800,2,42,herauf,obsi obschi,jung,M,Reckingen VS,VS04,KDRC,042_herauf_obsi_obschi_jung_M_Reckingen_VS04_KDRC.flac,Wortschatz,Häufige Wörter,herauf,42
801,5,82,Überrest eines Apfels,Güürbsi,jung,M,Zofingen AG,AG11,GKBE,082_Überrest_eines_Apfels_Güürbsi_jung_M_Zofingen_AG11_GKBE.flac,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
802,16,302,meine Cousine,miini,jung,W,Stans + Oberdorf NW,NW01,LAOE,302_meine_Cousine_miini_jung_W_Stans___Oberdorf_NW01_LAOE.flac,Grammatik,Pronomen,meine Cousine,302
803,9,190,Frauen,äu,alt,W,Bülach ZH,ZH02,BNAJ,190_Frauen_äu_alt_W_Bülach_ZH02_BNAJ.flac,Lautung,Vokale,Frauen,190
804,10,234,Hund,nn,alt,M,Plaffeien FR,FR06,PDLD,234_Hund_nn_alt_M_Plaffeien_FR06_PDLD.flac,Lautung,Konsonanten,Hund,234
805,5,94,Käsekruste,Aabrennts±,jung,W,Jaun FR,FR04,WIAS,094_Käsekruste_Aabrennts-_jung_W_Jaun_FR04_WIAS.flac,Wortschatz,Essen und Trinken,Käsekruste,94
806,10,236,Fenster,ei,alt,W,Brig + Ried VS,VS03,ZVDJ,236_Fenster_ei_alt_W_Brig___Ried_VS03_ZVDJ.flac,Lautung,Konsonanten,Fenster,236
807,5,102,Schokolade,die Schoggi,jung,W,Winterthur ZH,ZH06,VJVC,102_Schokolade_die_Schoggi_jung_W_Winterthur_ZH06_VJVC.flac,Wortschatz,Essen und Trinken,Schokolade,102
808,20,344,Grussformeln (abends),Grüezi,jung,W,Glarus GL,GL02,KXNF,344_Grussformeln_(abends)_Grüezi_jung_W_Glarus_GL02_KXNF.flac,Sprache im Alltag,Grussformeln,Grussformeln (abends),344
809,23,362,Vergleichstext,Lesesprache,alt,W,Schaffhausen SH,SH01,VETL,362_Vergleichstext_Lesesprache_alt_W_Schaffhausen_SH01_VETL.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
810,7,132,kneifen,chnüüble,jung,M,Zug ZG,ZG02,ZFOJ,132_kneifen_chnüüble_jung_M_Zug_ZG02_ZFOJ.flac,Wortschatz,Gesellschaft,kneifen,132
811,13,262,haben (Plural),hend hend hend,alt,W,Fischingen TG,TG03,FPFX,262_haben_(Plural)_hend_hend_hend_alt_W_Fischingen_TG03_FPFX.flac,Grammatik,Verb,haben (Plural),262
812,13,266,"tragen, getragen","traage, getraage",alt,M,Davos-Frauenkirch GR,GR03,MGNO,"266_tragen,_getragen_traage,_getraage_alt_M_Davos-Frauenkirch_GR03_MGNO.flac",Grammatik,Verb,"tragen, getragen",266
813,9,172,Brot,ùe,alt,M,Jaun FR,FR04,MRDQ,172_Brot_ùe_alt_M_Jaun_FR04_MRDQ.flac,Lautung,Vokale,Brot,172
814,4,62,begiessen,bschitte,alt,M,Altdorf UR,UR01,KEDM,062_begiessen_bschitte_alt_M_Altdorf_UR01_KEDM.flac,Wortschatz,Haus und Garten,begiessen,62
815,23,362,Vergleichstext,Lesesprache,alt,W,Spiez Faulensee BE,BE08,JXIV,362_Vergleichstext_Lesesprache_alt_W_Spiez_Faulensee_BE08_JXIV.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
816,4,78,Sofa,Diwaan,alt,W,Bosco Gurin TI,TI01,YDSB,078_Sofa_Diwaan_alt_W_Bosco_Gurin_TI01_YDSB.flac,Wortschatz,Haus und Garten,Sofa,78
817,4,62,begiessen,tränke,jung,M,Amriswil TG,TG01,TPQP,062_begiessen_tränke_jung_M_Amriswil_TG01_TPQP.flac,Wortschatz,Haus und Garten,begiessen,62
818,9,200,tief,aü äü,alt,M,Muotathal SZ,SZ03,AOLG,200_tief_aü_äü_alt_M_Muotathal_SZ03_AOLG.flac,Lautung,Vokale,tief,200
819,6,118,urinieren,seiche,alt,M,Unterschächen UR,UR03,UDXP,118_urinieren_seiche_alt_M_Unterschächen_UR03_UDXP.flac,Wortschatz,Mensch,urinieren,118
820,7,124,Glasmurmeln,Glaschugle,alt,W,Schmitten GR,GR07,YLOG,124_Glasmurmeln_Glaschugle_alt_W_Schmitten_GR07_YLOG.flac,Wortschatz,Gesellschaft,Glasmurmeln,124
821,5,94,Käsekruste,Aaghockets,jung,M,Muotathal SZ,SZ03,FJJI,094_Käsekruste_Aaghockets_jung_M_Muotathal_SZ03_FJJI.flac,Wortschatz,Essen und Trinken,Käsekruste,94
822,9,198,Füsse,iä,jung,W,Unterschächen UR,UR03,FIBD,198_Füsse_iä_jung_W_Unterschächen_UR03_FIBD.flac,Lautung,Vokale,Füsse,198
823,23,362,Vergleichstext,Lesesprache,jung,W,Münchenbuchsee BE,BE18,CCWJ,362_Vergleichstext_Lesesprache_jung_W_Münchenbuchsee_BE18_CCWJ.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
824,5,98,Butter,Aache,alt,W,Bosco Gurin TI,TI01,GJCI,098_Butter_Aache_alt_W_Bosco_Gurin_TI01_GJCI.flac,Wortschatz,Essen und Trinken,Butter,98
825,2,30,nichts,nütz,alt,W,Appenzell AI,AI01,XVBP,030_nichts_nütz_alt_W_Appenzell_AI01_XVBP.flac,Wortschatz,Häufige Wörter,nichts,30
826,9,162,Abend (Vokal),àà–òò,jung,M,Oberriet SG,SG07,EWCC,162_Abend_(Vokal)_àà–òò_jung_M_Oberriet_SG07_EWCC.flac,Lautung,Vokale,Abend (Vokal),162
827,14,284,Hündchen,Hündi,alt,W,Adelboden BE,BE02,MBKO,284_Hündchen_Hündi_alt_W_Adelboden_BE02_MBKO.flac,Grammatik,Substantiv,Hündchen,284
828,10,224,folgen,folge,jung,W,Frauenfeld TG,TG04,ZUYN,224_folgen_folge_jung_W_Frauenfeld_TG04_ZUYN.flac,Lautung,Konsonanten,folgen,224
828,10,224,folgen,folge,jung,W,Frauenfeld TG,TG04,ZUYN,224_folgen_folge_jung_W_Frauenfeld_TG04_ZUYN.flac,Lautung,Konsonanten,folgen,224
829,6,120,Baby,Chind(li),alt,W,Ebnat-Kappel SG,SG02,LTSZ,120_Baby_Chind(li)_alt_W_Ebnat-Kappel_SG02_LTSZ.flac,Wortschatz,Mensch,Baby,120
830,3,52,Eidechse,Eidochs,alt,M,Frutigen BE,BE09,AQZL,052_Eidechse_Eidochs_alt_M_Frutigen_BE09_AQZL.flac,Wortschatz,Tier,Eidechse,52
831,23,362,Vergleichstext,Lesesprache,jung,W,Blatten VS,VS01,GOLW,362_Vergleichstext_Lesesprache_jung_W_Blatten_VS01_GOLW.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
832,5,96,Brotanschnitt,Gupf±,alt,M,St. Gallen SG,SG10,QVWW,096_Brotanschnitt_Gupf-_alt_M_St._Gallen_SG10_QVWW.flac,Wortschatz,Essen und Trinken,Brotanschnitt,96
833,17,312,Tee,der,jung,W,Fischingen TG,TG03,NMCH,312_Tee_der_jung_W_Fischingen_TG03_NMCH.flac,Grammatik,Genus,Tee,312
834,0,252,Sprechgeschwindigkeit,langsam,alt,M,Brugg AG,AG03,MWVG,252_Sprechgeschwindigkeit_langsam_alt_M_Brugg_AG03_MWVG.flac,,,Sprechgeschwindigkeit,252
835,10,242,Patrick,Phatrick,alt,M,Gelterkinden BL,BL02,XPCV,242_Patrick_Phatrick_alt_M_Gelterkinden_BL02_XPCV.flac,Lautung,Konsonanten,Patrick,242
836,9,198,Füsse,ee,alt,W,Meiringen BE,BE17,XVXT,198_Füsse_ee_alt_W_Meiringen_BE17_XVXT.flac,Lautung,Vokale,Füsse,198
837,10,230,Darm,rm,alt,W,Spreitenbach AG,AG09,TNUQ,230_Darm_rm_alt_W_Spreitenbach_AG09_TNUQ.flac,Lautung,Konsonanten,Darm,230
838,16,300,dich-dir,dich,jung,W,Fischingen TG,TG03,NMCH,300_dich-dir_dich_jung_W_Fischingen_TG03_NMCH.flac,Grammatik,Pronomen,dich-dir,300
839,2,42,herauf,uehi,alt,M,Frutigen BE,BE09,AQZL,042_herauf_uehi_alt_M_Frutigen_BE09_AQZL.flac,Wortschatz,Häufige Wörter,herauf,42
840,6,112,Dutt,Güpfi±,alt,W,Merenschwand AG,AG07,JSHF,112_Dutt_Güpfi-_alt_W_Merenschwand_AG07_JSHF.flac,Wortschatz,Mensch,Dutt,112
841,6,112,Dutt,Bolle,alt,W,Appenzell AI,AI01,VJUZ,112_Dutt_Bolle_alt_W_Appenzell_AI01_VJUZ.flac,Wortschatz,Mensch,Dutt,112
842,23,362,Vergleichstext,Lesesprache,jung,W,Maur ZH,ZH04,CXMM,362_Vergleichstext_Lesesprache_jung_W_Maur_ZH04_CXMM.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
843,4,64,Giesskanne,Sprützchanne,jung,M,Lauterbrunnen BE,BE16,XQYH,064_Giesskanne_Sprützchanne_jung_M_Lauterbrunnen_BE16_XQYH.flac,Wortschatz,Haus und Garten,Giesskanne,64
844,23,362,Vergleichstext,Lesesprache,jung,W,Frauenfeld TG,TG04,ZUYN,362_Vergleichstext_Lesesprache_jung_W_Frauenfeld_TG04_ZUYN.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
845,23,362,Vergleichstext,Lesesprache,alt,W,Saas-Grund VS,VS05,QDBA,362_Vergleichstext_Lesesprache_alt_W_Saas-Grund_VS05_QDBA.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
846,23,362,Vergleichstext,Lesesprache,jung,W,Lauterbrunnen BE,BE16,OWIM,362_Vergleichstext_Lesesprache_jung_W_Lauterbrunnen_BE16_OWIM.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
847,23,362,Vergleichstext,Lesesprache,jung,W,Rheinwald Hinterrhein GR,GR10,VBCR,362_Vergleichstext_Lesesprache_jung_W_Rheinwald_Hinterrhein_GR10_VBCR.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
848,20,340,Grussformeln (mittags),Güete Morge(d),alt,M,Salgesch VS,VS06,CLEJ,340_Grussformeln_(mittags)_Güete_Morge(d)_alt_M_Salgesch_VS06_CLEJ.flac,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
849,23,362,Vergleichstext,Lesesprache,jung,W,Schaffhausen SH,SH01,LDAP,362_Vergleichstext_Lesesprache_jung_W_Schaffhausen_SH01_LDAP.flac,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
850,10,216,Eis (Konsonant),s,alt,W,Spreitenbach AG,AG09,TNUQ,216_Eis_(Konsonant)_s_alt_W_Spreitenbach_AG09_TNUQ.flac,Lautung,Konsonanten,Eis (Konsonant),216
851,15,294,spät,spaat spaat,jung,W,Ebnat-Kappel SG,SG02,GPAK,294_spät_spaat_spaat_jung_W_Ebnat-Kappel_SG02_GPAK.flac,Grammatik,Adjektiv,spät,294
852,7,124,Glasmurmeln,Marmle,jung,M,Zweisimmen BE,BE25,YFTY,124_Glasmurmeln_Marmle_jung_M_Zweisimmen_BE25_YFTY.flac,Wortschatz,Gesellschaft,Glasmurmeln,124
853,9,186,Geiss,äi,alt,W,Churwalden GR,GR02,IKIA,186_Geiss_äi_alt_W_Churwalden_GR02_IKIA.flac,Lautung,Vokale,Geiss,186
854,9,192,heuen,aiw äiw,alt,W,Unterschächen UR,UR03,ZPGU,192_heuen_aiw_äiw_alt_W_Unterschächen_UR03_ZPGU.flac,Lautung,Vokale,heuen,192
855,9,196,Bruder,ue,alt,W,Konolfingen BE,BE13,CMSY,196_Bruder_ue_alt_W_Konolfingen_BE13_CMSY.flac,Lautung,Vokale,Bruder,196
